DATE	WELL	QOIL	QWAT	QGAS	BHP
2014-08-06	WELL4	8222.649189	55.06321859	2939.096151	2050.984178
2014-09-05	WELL4	7629.603166	53.03974623	2938.060463	2050.984178
2014-10-05	WELL4	7967.884064	53.03974623	2689.228397	1921.538396
2014-11-04	WELL4	7604.321678	67.4223525	2841.148623	1921.538396
2014-12-04	WELL4	7717.190106	119.8124032	2837.171034	1921.538396
2015-01-03	WELL4	7947.134979	64.11831483	2833.490774	1921.538396
2015-02-02	WELL4	8101.474278	131.3011627	2711.755956	1921.538396
2015-03-04	WELL4	8039.183216	115.3963088	2631.738873	1921.538396
2015-04-03	WELL4	7612.080159	248.6430063	2620.230499	1921.538396
2015-05-03	WELL4	8126.225924	187.6039498	2714.696854	1877.944698
2015-06-02	WELL4	7923.927968	352.8805556	2655.852558	1877.944698
2015-07-02	WELL4	7324.062936	395.06184	2658.845167	1877.944698
2015-08-01	WELL4	7219.047356	500.4409139	2617.173213	1877.944698
2015-08-31	WELL4	7595.195626	665.4446095	2637.604225	1877.944698
2015-09-30	WELL4	7345.835489	723.753364	2486.177431	1877.944698
2015-10-30	WELL4	7045.353899	684.4017901	2474.48728	1811.401821
2015-11-29	WELL4	7057.150583	779.6427952	2653.678317	1811.401821
2015-12-29	WELL4	7291.749567	793.6389693	2376.046338	1811.401821
2016-01-28	WELL4	7494.503942	834.3001009	2557.755741	1811.401821
2016-02-27	WELL4	6913.619365	929.7207886	2570.74291	1811.401821
2016-03-28	WELL4	6926.308184	919.6149939	2457.88336	1811.401821
2016-04-27	WELL4	6665.561315	1019.591827	2476.396531	1811.401821
2016-05-27	WELL4	6710.876591	1026.960226	2579.545047	1839.937771
2016-06-26	WELL4	6659.430106	994.4861729	2385.76909	1839.937771
2016-07-26	WELL4	6894.357369	997.5974435	2450.796452	1839.937771
2016-08-25	WELL4	6948.862663	1122.892477	2538.848272	1839.937771
2016-09-24	WELL4	6483.638033	1086.471975	2385.361826	1839.937771
2016-10-24	WELL4	6896.020884	1103.931703	2435.368862	1839.937771
2016-11-23	WELL4	6438.83968	1212.233035	2438.378016	1916.56722
2016-12-23	WELL4	7149.124481	1131.214403	2378.817516	1916.56722
2017-01-22	WELL4	6968.417152	1289.385302	2349.678859	1916.56722
2017-02-21	WELL4	6533.712845	1197.923987	2469.200237	1916.56722
2017-03-23	WELL4	6569.205837	1336.062521	2496.564952	1916.56722
2017-04-22	WELL4	6405.171969	1346.307367	2294.819705	1916.56722
2017-05-22	WELL4	6600.940099	1273.333742	2431.879438	1916.56722
2017-06-21	WELL4	6952.021979	1380.246255	2402.139708	1671.857247
2017-07-21	WELL4	6862.64578	1351.386653	2442.235208	1671.857247
2017-08-20	WELL4	6551.865516	1388.887919	2245.219357	1671.857247
2017-09-19	WELL4	6649.083389	1433.725146	2242.472678	1671.857247
2017-10-19	WELL4	6384.423021	1500.387673	2154.44442	1671.857247
2017-11-18	WELL4	6275.611827	1472.956126	2157.604896	1671.857247
2017-12-18	WELL4	6111.264119	1428.314136	2379.673319	1718.445337
2018-01-17	WELL4	6428.225268	1470.869703	2272.955337	1718.445337
2018-02-16	WELL4	6679.643816	1490.952726	2222.336626	1718.445337
2018-03-18	WELL4	6217.807593	1547.595222	2214.746561	1718.445337
2018-04-17	WELL4	6626.41003	1525.840167	2202.950538	1718.445337
2018-05-17	WELL4	6892.222411	1550.440314	2334.147683	1718.445337
2018-06-16	WELL4	6673.178844	1552.893002	2250.982019	1676.110004
2018-07-16	WELL4	6569.430427	1500.403316	2347.093954	1676.110004
2018-08-15	WELL4	6897.395839	1484.249557	2250.206945	1676.110004
2018-09-14	WELL4	6548.865623	1514.293168	2279.344896	1676.110004
2018-10-14	WELL4	6605.788731	1481.251167	2223.383547	1676.110004
2018-11-13	WELL4	6160.412201	1485.190718	2311.353444	1676.110004
2018-12-13	WELL4	6293.584744	1430.909031	2316.059504	1676.110004
2011-02-01	WELL4A	8131.83026	5.289309598	2876.195897	2092.965638
2011-03-04	WELL4A	8230.251332	1.19549698	2746.184107	2092.965638
2011-04-04	WELL4A	8283.064223	1.19549698	2668.617685	2092.965638
2011-05-05	WELL4A	8391.883093	2.27823533	2872.642484	2092.965638
2011-06-05	WELL4A	7788.655852	2.27823533	2740.679287	2092.965638
2011-07-06	WELL4A	7742.580808	0.531767543	2774.218154	2092.965638
2011-08-06	WELL4A	8113.15208	0.164179442	2783.076994	2092.965638
2011-09-06	WELL4A	8243.824861	2.205898573	2722.529546	2185.156993
2011-10-07	WELL4A	7821.339475	2.205898573	2910.131331	2185.156993
2011-11-07	WELL4A	8173.175451	2.205898573	2848.451231	2185.156993
2011-12-08	WELL4A	7687.359875	3.418167179	2786.014831	2185.156993
2012-01-08	WELL4A	7748.747956	6.054477588	2934.681104	2185.156993
2012-02-08	WELL4A	7851.428636	6.054477588	2880.388674	2185.156993
2012-03-10	WELL4A	7626.589237	6.054477588	2841.976397	2048.174245
2012-04-10	WELL4A	7609.315743	6.054477588	2875.09488	2048.174245
2012-05-11	WELL4A	7620.944201	1.528025476	2719.773618	2048.174245
2012-06-11	WELL4A	8146.488637	1.528025476	2899.386744	2048.174245
2012-07-12	WELL4A	7794.592162	4.369288182	2827.719115	2048.174245
2012-08-12	WELL4A	7976.982754	0.31713352	2869.92056	2048.174245
2012-09-12	WELL4A	8211.058173	3.15067775	2669.622686	2029.256846
2012-10-13	WELL4A	7700.808991	3.15067775	2882.986995	2029.256846
2012-11-13	WELL4A	8216.387786	3.15067775	2774.303233	2029.256846
2012-12-14	WELL4A	8117.579409	3.15067775	2728.866403	2029.256846
2013-01-13	WELL4A	8102.357324	5.975977777	2890.513708	2029.256846
2013-02-12	WELL4A	7623.260871	5.975977777	2823.921736	2029.256846
2013-03-14	WELL4A	8274.840153	1.914305898	2779.773353	1994.971275
2013-04-13	WELL4A	7857.602271	1.914305898	2678.284269	1994.971275
2013-05-13	WELL4A	7624.21018	1.655771186	2852.707192	1994.971275
2013-06-12	WELL4A	8145.956294	1.655771186	2756.760816	1994.971275
2013-07-12	WELL4A	7674.619931	1.655771186	2758.207126	1994.971275
2013-08-11	WELL4A	8117.22478	4.899499388	2924.230985	1994.971275
2013-09-10	WELL4A	8156.064322	6.72461703	2806.863775	2069.857433
2013-10-10	WELL4A	8274.334026	7.383299989	2713.48614	2069.857433
2013-11-09	WELL4A	7659.200046	7.383299989	2786.467598	2069.857433
2013-12-09	WELL4A	7751.137683	7.383299989	2663.09234	2069.857433
2014-01-08	WELL4A	7781.424011	4.775709259	2758.421288	2069.857433
2014-02-07	WELL4A	8134.065298	5.537548209	2791.564904	2069.857433
2014-03-09	WELL4A	7959.01922	5.537548209	2725.882847	1917.018816
2014-04-08	WELL4A	7982.875691	0.601814548	2739.635292	1917.018816
2014-05-08	WELL4A	7691.78633	2.104204607	2886.664291	1917.018816
2014-06-07	WELL4A	7925.490753	2.104204607	2727.387658	1917.018816
2014-07-07	WELL4A	7865.635355	4.59286369	2895.799895	1917.018816
2014-08-06	WELL4A	8108.012954	4.59286369	2845.188038	1917.018816
2014-09-05	WELL4A	7784.153455	4.59286369	2698.348415	1917.018816
2014-10-05	WELL4A	8045.924341	2.956465558	2726.498477	1909.155321
2014-11-04	WELL4A	8166.735467	2.956465558	2907.630425	1909.155321
2014-12-04	WELL4A	8172.84322	2.956465558	2786.005104	1909.155321
2015-01-03	WELL4A	8256.455027	3.734798707	2892.423991	1909.155321
2015-02-02	WELL4A	7842.631946	6.762745573	2853.577458	1909.155321
2015-03-04	WELL4A	7814.05295	2.631768998	2907.763895	1909.155321
2015-04-03	WELL4A	8186.326912	2.631768998	2773.043877	1909.155321
2015-05-03	WELL4A	8102.869933	1.210726949	2836.805642	1910.798306
2015-06-02	WELL4A	7930.772507	1.210726949	2930.591481	1910.798306
2015-07-02	WELL4A	8242.748652	1.210726949	2905.817678	1910.798306
2015-08-01	WELL4A	8358.980232	0.862489939	2845.522313	1910.798306
2015-08-31	WELL4A	8234.80528	3.521396609	2787.682649	1910.798306
2015-09-30	WELL4A	8384.324823	7.159428507	2709.548045	1910.798306
2015-10-30	WELL4A	7636.049185	4.785253525	2822.286944	1789.877051
2015-11-29	WELL4A	7654.155507	4.785253525	2715.590478	1789.877051
2015-12-29	WELL4A	8044.813221	1.281552393	2847.250103	1789.877051
2016-01-28	WELL4A	7807.52411	3.469056253	2929.539259	1789.877051
2016-02-27	WELL4A	7911.062372	0.366315365	2776.453222	1789.877051
2016-03-28	WELL4A	8278.864039	4.252846216	2891.223941	1789.877051
2016-04-27	WELL4A	7962.126611	7.242976358	2756.493002	1789.877051
2016-05-27	WELL4A	8009.772097	7.242976358	2735.756985	1874.942842
2016-06-26	WELL4A	7601.005087	1.992578902	2865.470498	1874.942842
2016-07-26	WELL4A	8283.76488	2.985745421	2790.965044	1874.942842
2016-08-25	WELL4A	7978.849584	4.960743056	2699.812228	1874.942842
2016-09-24	WELL4A	7761.415033	4.960743056	2732.739939	1874.942842
2016-10-24	WELL4A	8226.370701	6.997033899	2916.931816	1874.942842
2016-11-23	WELL4A	8189.257594	5.593925957	2883.575544	1720.468474
2016-12-23	WELL4A	7880.619644	5.593925957	2863.168173	1720.468474
2017-01-22	WELL4A	7987.433104	6.078257682	2912.443468	1720.468474
2017-02-21	WELL4A	8293.006	6.613574061	2734.294292	1720.468474
2017-03-23	WELL4A	7995.620915	6.613574061	2689.704575	1720.468474
2017-04-22	WELL4A	8383.366221	6.613574061	2778.055722	1720.468474
2017-05-22	WELL4A	7681.829474	5.206126106	2866.243517	1720.468474
2017-06-21	WELL4A	8101.758962	5.206126106	2858.793252	1692.3909
2017-07-21	WELL4A	7744.637329	6.633847973	2807.061099	1692.3909
2017-08-20	WELL4A	8061.632663	23.15116514	2883.939828	1692.3909
2017-09-19	WELL4A	7588.195119	85.71096936	2682.981332	1692.3909
2017-10-19	WELL4A	7530.127495	125.1054134	2679.048666	1692.3909
2017-11-18	WELL4A	7901.021282	146.7180655	2857.268371	1692.3909
2017-12-18	WELL4A	7920.902026	149.3757065	2831.040663	1769.203083
2018-01-17	WELL4A	7454.241539	155.6209156	2845.819134	1769.203083
2018-02-16	WELL4A	8209.42629	152.9765624	2766.357668	1769.203083
2018-03-18	WELL4A	7813.155838	152.4906117	2867.345255	1769.203083
2018-04-17	WELL4A	7493.972032	156.2230911	2830.239656	1769.203083
2018-05-17	WELL4A	7896.81337	151.873377	2755.171803	1769.203083
2018-06-16	WELL4A	8144.726142	151.4903099	2845.852871	1671.04196
2018-07-16	WELL4A	7828.003652	149.3191347	2763.810913	1671.04196
2018-08-15	WELL4A	7729.211643	155.8786927	2871.183134	1671.04196
2018-09-14	WELL4A	7878.263866	144.2328602	2800.104935	1671.04196
2018-10-14	WELL4A	8242.189011	156.4278731	2735.86316	1671.04196
2018-11-13	WELL4A	7509.564684	151.7498114	2872.603026	1671.04196
2018-12-13	WELL4A	7837.259917	155.1770872	2827.530657	1671.04196
2011-02-01	WELL5				
2011-03-04	WELL5				
2011-04-04	WELL5				
2011-05-05	WELL5				
2011-06-05	WELL5				
2011-07-06	WELL5				
2011-08-06	WELL5				
2011-09-06	WELL5				
2011-10-07	WELL5				
2011-11-07	WELL5				
2011-12-08	WELL5				
2012-01-08	WELL5				
2012-02-08	WELL5				
2012-03-10	WELL5				
2012-04-10	WELL5	8224.807453	12.75177949	2814.055735	2314.211052
2012-05-11	WELL5	7990.240978	275.4565765	2850.315755	2314.211052
2012-06-11	WELL5	7903.58595	235.8413438	2758.368794	2314.211052
2012-07-12	WELL5	7946.280304	235.8413438	2887.800486	2314.211052
2012-08-12	WELL5	7821.520657	133.3484035	2728.389246	2314.211052
2012-09-12	WELL5	7705.480174	127.4131534	2873.012488	2314.211052
2012-10-13	WELL5	8129.270801	127.4131534	2873.451166	2398.051384
2012-11-13	WELL5	7910.281109	226.9499069	2807.513661	2398.051384
2012-12-14	WELL5	7997.708271	54.00493304	2623.090794	2398.051384
2013-01-13	WELL5	8199.135866	17.30689352	2839.451234	2398.051384
2013-02-12	WELL5	7498.062415	481.5836499	2805.004398	2398.051384
2013-03-14	WELL5	7649.577486	505.2721101	2697.598452	2398.051384
2013-04-13	WELL5	8051.242356	384.1502747	2639.403851	2200.710952
2013-05-13	WELL5	7595.914081	152.136919	2717.59266	2200.710952
2013-06-12	WELL5	7623.269216	538.616356	2530.935382	2200.710952
2013-07-12	WELL5	7488.05387	294.473484	2584.212267	2200.710952
2013-08-11	WELL5	7389.445635	987.420722	2654.243751	2200.710952
2013-09-10	WELL5	7170.883336	912.9152005	2558.784641	2200.710952
2013-10-10	WELL5	6951.243362	1465.328765	2421.558542	2184.282529
2013-11-09	WELL5	6256.165649	1611.104938	2284.682951	2184.282529
2013-12-09	WELL5	6528.113053	1896.929965	2277.90355	2184.282529
2014-01-08	WELL5	5782.67521	1867.024739	2152.444392	2184.282529
2014-02-07	WELL5	6093.50686	2118.150211	2243.915183	2184.282529
2014-03-09	WELL5	5626.787461	2099.468829	2031.347021	2184.282529
2014-04-08	WELL5	5555.910797	2451.078036	2056.594872	2092.508219
2014-05-08	WELL5	5558.094579	2274.80184	2128.414706	2092.508219
2014-06-07	WELL5	5486.075652	2573.268313	1912.643773	2092.508219
2014-07-07	WELL5	5508.680655	2186.538204	1884.933537	2092.508219
2014-08-06	WELL5	5713.816868	2520.233407	2010.948565	2092.508219
2014-09-05	WELL5	5408.744019	2285.352058	1779.186065	2092.508219
2014-10-05	WELL5	5693.501315	2599.73381	1839.299355	2120.462061
2014-11-04	WELL5	5145.92212	2984.277339	1785.606799	2120.462061
2014-12-04	WELL5	4829.998871	2881.865271	1691.816161	2120.462061
2015-01-03	WELL5	5391.416232	2643.997099	1811.776447	2120.462061
2015-02-02	WELL5	4937.635993	2698.400095	1722.588081	2120.462061
2015-03-04	WELL5	5347.252248	3070.108247	1666.29978	2120.462061
2015-04-03	WELL5	4689.721691	3356.337236	1801.387205	2010.14995
2015-05-03	WELL5	4831.328707	3254.612153	1657.860684	2010.14995
2015-06-02	WELL5	5076.999214	3246.252672	1629.640183	2010.14995
2015-07-02	WELL5	4921.605898	3373.164661	1566.161228	2010.14995
2015-08-01	WELL5	4499.532846	3266.40117	1755.215848	2010.14995
2015-08-31	WELL5	4335.65641	3550.493398	1647.133042	2010.14995
2015-09-30	WELL5	4806.387244	3576.022392	1576.566286	2010.14995
2015-10-30	WELL5	4313.177324	3751.25928	1645.509991	2010.14995
2015-11-29	WELL5	4027.527012	3944.770276	1536.050396	2061.712901
2015-12-29	WELL5	4488.137255	3906.282666	1410.050216	2061.712901
2016-01-28	WELL5	3881.699488	4021.628915	1342.147762	2061.712901
2016-02-27	WELL5	3900.380024	4182.212455	1450.150654	2061.712901
2016-03-28	WELL5	4121.742254	4260.611428	1391.35398	2061.712901
2016-04-27	WELL5	3510.924011	4182.714573	1426.95162	2061.712901
2016-05-27	WELL5	3622.856204	4132.53033	1349.072845	2061.712901
2016-06-26	WELL5	3672.501931	4383.754034	1346.168429	2016.404536
2016-07-26	WELL5	3658.375678	4304.09287	1326.622384	2016.404536
2016-08-25	WELL5	3289.463709	4535.600357	1226.065001	2016.404536
2016-09-24	WELL5	3447.023314	4658.155298	1170.17685	2016.404536
2016-10-24	WELL5	3319.779906	4588.349502	1055.644264	2016.404536
2016-11-23	WELL5	3004.058519	4980.376725	1099.491979	2016.404536
2016-12-23	WELL5	3330.083044	5174.560218	1169.404761	2081.706259
2017-01-22	WELL5	3190.656356	4911.714391	1125.217174	2081.706259
2017-02-21	WELL5	2753.962575	5145.713006	1052.506384	2081.706259
2017-03-23	WELL5	3179.533558	5127.828688	1132.562204	2081.706259
2017-04-22	WELL5	2545.95178	5381.48517	997.2185482	2081.706259
2017-05-22	WELL5	2665.265556	5466.906623	1050.703825	2081.706259
2017-06-21	WELL5	2913.136496	5323.801794	828.2096698	1868.664949
2017-07-21	WELL5	2626.976079	5340.803262	989.6341941	1868.664949
2017-08-20	WELL5	2144.753772	5401.053438	814.7560895	1868.664949
2017-09-19	WELL5	2782.03763	5622.267065	749.9530252	1868.664949
2017-10-19	WELL5	2650.749131	5482.127099	727.0192228	1868.664949
2017-11-18	WELL5	2182.32476	5456.010404	875.9058677	1868.664949
2017-12-18	WELL5	2140.11747	5696.546077	770.4386717	1868.664949
2018-01-17	WELL5	2744.803937	5633.274124	737.0913353	1935.737052
2018-02-16	WELL5	2731.098995	5584.193353	693.0156332	1935.737052
2018-03-18	WELL5	2042.453081	5791.904141	927.2423711	1935.737052
2018-04-17	WELL5	2025.369377	5381.099958	870.5035096	1935.737052
2018-05-17	WELL5	2237.503073	5868.380956	791.8623662	1935.737052
2018-06-16	WELL5	2237.712929	5628.125571	832.050372	1935.737052
2018-07-16	WELL5	2544.407818	5523.28585	921.0340515	1941.063882
2018-08-15	WELL5	2297.584928	5852.219985	862.9610955	1941.063882
2018-09-14	WELL5	2497.832902	5385.907006	792.9742986	1941.063882
2018-10-14	WELL5	2004.470228	5427.768723	783.9435974	1941.063882
2018-11-13	WELL5	2046.418692	5563.879421	830.2217029	1941.063882
2018-12-13	WELL5	2383.76347	5910.491784	908.5712256	1941.063882
2011-02-01	WELL5A				
2011-03-04	WELL5A				
2011-04-04	WELL5A				
2011-05-05	WELL5A				
2011-06-05	WELL5A				
2011-07-06	WELL5A				
2011-08-06	WELL5A				
2011-09-06	WELL5A				
2011-10-07	WELL5A				
2011-11-07	WELL5A				
2011-12-08	WELL5A				
2012-01-08	WELL5A				
2012-02-08	WELL5A				
2012-03-10	WELL5A				
2012-04-10	WELL5A	7957.185856		2688.225673	2455.19767
2012-05-11	WELL5A	7917.508379	155.7545147	2858.873735	2455.19767
2012-06-11	WELL5A	8033.88695	25.6359869	2872.736757	2455.19767
2012-07-12	WELL5A	8036.307143	25.6359869	2769.673919	2455.19767
2012-08-12	WELL5A	8073.360619	59.27740373	2745.949987	2455.19767
2012-09-12	WELL5A	8225.995998	78.34524223	2897.796416	2455.19767
2012-10-13	WELL5A	7639.771255	61.3501432	2746.491428	2427.014227
2012-11-13	WELL5A	7621.709812	61.3501432	2809.90952	2427.014227
2012-12-14	WELL5A	7653.924338	148.0885004	2928.878265	2427.014227
2013-01-13	WELL5A	7715.417975	148.0885004	2904.848509	2427.014227
2013-02-12	WELL5A	8021.025394	211.8973808	2780.374648	2427.014227
2013-03-14	WELL5A	8383.374202	93.65064706	2763.793079	2427.014227
2013-04-13	WELL5A	8307.656739	93.65064706	2727.472606	2182.349442
2013-05-13	WELL5A	8309.096692	156.2792348	2898.001748	2182.349442
2013-06-12	WELL5A	8262.731925	82.90140219	2748.391907	2182.349442
2013-07-12	WELL5A	8137.938529	82.90140219	2680.093822	2182.349442
2013-08-11	WELL5A	8269.536498	227.0050066	2926.079614	2182.349442
2013-09-10	WELL5A	7799.92708	227.0050066	2660.080331	2182.349442
2013-10-10	WELL5A	7931.595233	227.0050066	2890.827305	2278.904972
2013-11-09	WELL5A	8023.797585	295.008994	2816.152305	2278.904972
2013-12-09	WELL5A	7957.160034	295.008994	2825.668485	2278.904972
2014-01-08	WELL5A	8162.645909	429.6316661	2837.086228	2278.904972
2014-02-07	WELL5A	7517.174586	134.9636891	2717.728782	2278.904972
2014-03-09	WELL5A	7580.367482	264.2422428	2780.022647	2278.904972
2014-04-08	WELL5A	7429.646628	278.043519	2747.372893	2275.394825
2014-05-08	WELL5A	7270.488675	513.7154165	2593.012517	2275.394825
2014-06-07	WELL5A	7237.742756	302.9406187	2603.726474	2275.394825
2014-07-07	WELL5A	7086.262868	492.5563829	2544.239539	2275.394825
2014-08-06	WELL5A	7060.428669	647.9117922	2476.830882	2275.394825
2014-09-05	WELL5A	7221.678233	640.8272097	2565.867688	2275.394825
2014-10-05	WELL5A	7189.13663	814.6546578	2455.350484	2157.975001
2014-11-04	WELL5A	6817.660414	943.8917336	2597.785022	2157.975001
2014-12-04	WELL5A	7006.668944	775.5492762	2442.391649	2157.975001
2015-01-03	WELL5A	6726.819915	823.4298158	2520.359869	2157.975001
2015-02-02	WELL5A	6682.268565	1184.662907	2468.875775	2157.975001
2015-03-04	WELL5A	6548.051561	1260.991157	2229.010209	2157.975001
2015-04-03	WELL5A	6437.632615	1542.449442	2320.897033	2000.039186
2015-05-03	WELL5A	5908.562238	1564.781524	2260.882994	2000.039186
2015-06-02	WELL5A	5714.158027	2129.302961	2064.082204	2000.039186
2015-07-02	WELL5A	5711.77966	2317.847426	2170.842867	2000.039186
2015-08-01	WELL5A	5888.057863	2405.867564	2031.053963	2000.039186
2015-08-31	WELL5A	5868.961291	2541.649886	1967.534429	2000.039186
2015-09-30	WELL5A	5166.229809	2494.435291	1724.449861	2000.039186
2015-10-30	WELL5A	5013.327064	2596.638286	1945.377277	2000.039186
2015-11-29	WELL5A	5013.375697	2863.930097	1875.869101	1998.897098
2015-12-29	WELL5A	4921.896641	3066.536515	1752.598629	1998.897098
2016-01-28	WELL5A	4854.42951	2950.532609	1859.132965	1998.897098
2016-02-27	WELL5A	4571.200968	3248.601779	1577.812239	1998.897098
2016-03-28	WELL5A	4805.325073	3215.413237	1783.101591	1998.897098
2016-04-27	WELL5A	4721.925268	3136.524627	1553.808752	1998.897098
2016-05-27	WELL5A	4322.728646	3400.979377	1717.934487	1998.897098
2016-06-26	WELL5A	4336.862907	3346.758044	1726.650309	2131.797166
2016-07-26	WELL5A	4253.624618	3680.692778	1561.100625	2131.797166
2016-08-25	WELL5A	4658.068433	3596.195207	1538.572984	2131.797166
2016-09-24	WELL5A	4612.501412	3679.652194	1468.01759	2131.797166
2016-10-24	WELL5A	3998.020728	3501.925376	1515.287031	2131.797166
2016-11-23	WELL5A	4088.369862	3598.682678	1388.85238	2131.797166
2016-12-23	WELL5A	4191.516597	4037.379973	1481.063687	1991.938369
2017-01-22	WELL5A	3943.170388	3816.542989	1322.301603	1991.938369
2017-02-21	WELL5A	3906.626921	3765.560586	1283.441753	1991.938369
2017-03-23	WELL5A	3735.462483	4076.603564	1260.489617	1991.938369
2017-04-22	WELL5A	3949.333823	3941.237307	1368.093666	1991.938369
2017-05-22	WELL5A	3684.617549	4214.973766	1202.258374	1991.938369
2017-06-21	WELL5A	3452.926442	4309.18419	1168.218536	1906.680426
2017-07-21	WELL5A	3873.751623	4403.571201	1325.768929	1906.680426
2017-08-20	WELL5A	3908.907516	4630.084834	1186.816757	1906.680426
2017-09-19	WELL5A	3818.102438	4621.549701	1315.559706	1906.680426
2017-10-19	WELL5A	3187.712197	4677.744867	1322.820469	1906.680426
2017-11-18	WELL5A	3739.665717	4513.586231	1213.743761	1906.680426
2017-12-18	WELL5A	3404.195733	4652.483481	1210.518812	1906.680426
2018-01-17	WELL5A	3019.096086	4849.435659	1283.293164	1864.199029
2018-02-16	WELL5A	2989.907759	4795.278891	1241.24344	1864.199029
2018-03-18	WELL5A	3660.168983	4749.947036	1237.49773	1864.199029
2018-04-17	WELL5A	3249.03068	4536.611499	1118.044706	1864.199029
2018-05-17	WELL5A	3155.766675	4759.09906	1055.504907	1864.199029
2018-06-16	WELL5A	3517.290753	4780.473587	1041.9571	1864.199029
2018-07-16	WELL5A	3138.867686	4712.016292	1310.563258	1992.057624
2018-08-15	WELL5A	3498.54697	4789.377799	1264.783403	1992.057624
2018-09-14	WELL5A	3200.703216	4601.912406	1211.523056	1992.057624
2018-10-14	WELL5A	3697.50836	4535.465891	1106.953494	1992.057624
2018-11-13	WELL5A	3223.639487	4399.823629	1063.9	1992.057624
2018-12-13	WELL5A	3414.318772	4802.517861	1101.558157	1992.057624
2011-02-01	WELL6	8076.498701	8.362675378	2678.222242	2161.395775
2011-03-04	WELL6	7603.097992	0.352145155	2902.789375	2161.395775
2011-04-04	WELL6	8249.135106	29.48916955	2813.077959	2161.395775
2011-05-05	WELL6	8361.09752	29.40935605	2871.503929	2161.395775
2011-06-05	WELL6	8361.199849	29.40935605	2787.114345	2161.395775
2011-07-06	WELL6	7853.698992	29.40935605	2883.744336	2161.395775
2011-08-06	WELL6	8395.372755	29.40935605	2818.303752	2161.395775
2011-09-06	WELL6	7649.230156	44.27708482	2929.781041	2161.395775
2011-10-07	WELL6	7665.137371	29.50444447	2905.120279	2010.342828
2011-11-07	WELL6	7746.367556	48.29101965	2780.756818	2010.342828
2011-12-08	WELL6	8398.230683	21.85130532	2775.406204	2010.342828
2012-01-08	WELL6	8380.907616	13.33418616	2801.110171	2010.342828
2012-02-08	WELL6	7735.89378	37.53831051	2757.755043	2010.342828
2012-03-10	WELL6	8263.108544	4.792773307	2761.025513	2010.342828
2012-04-10	WELL6	7900.542308	14.32519683	2766.458483	1994.611892
2012-05-11	WELL6	7867.665826	36.27758032	2711.492706	1994.611892
2012-06-11	WELL6	8131.121323	21.22125696	2705.95304	1994.611892
2012-07-12	WELL6	8355.751627	21.22125696	2770.202195	1994.611892
2012-08-12	WELL6	8153.037184	33.94305205	2831.499461	1994.611892
2012-09-12	WELL6	7963.883122	12.1301137	2815.55031	1994.611892
2012-10-13	WELL6	8391.020252	12.1301137	2899.761219	2009.45827
2012-11-13	WELL6	8096.385061	12.1301137	2709.827039	2009.45827
2012-12-14	WELL6	7691.266599	22.53120024	2711.806306	2009.45827
2013-01-13	WELL6	7757.627066	18.91680029	2882.978826	2009.45827
2013-02-12	WELL6	8314.298881	9.5908232	2824.856845	2009.45827
2013-03-14	WELL6	8033.864405	44.73471649	2850.916552	2009.45827
2013-04-13	WELL6	8237.653413	44.73471649	2717.992686	2052.875228
2013-05-13	WELL6	8030.114355	3.297436635	2720.09354	2052.875228
2013-06-12	WELL6	7694.011637	41.91983363	2844.751868	2052.875228
2013-07-12	WELL6	7775.726742	10.37692174	2677.571172	2052.875228
2013-08-11	WELL6	8215.390903	7.087592088	2933.282953	2052.875228
2013-09-10	WELL6	7937.462042	7.087592088	2718.459459	2052.875228
2013-10-10	WELL6	8236.350486	7.087592088	2757.196454	2021.630111
2013-11-09	WELL6	8007.857013	9.024515429	2918.402029	2021.630111
2013-12-09	WELL6	8272.700916	0.699190461	2821.000541	2021.630111
2014-01-08	WELL6	7957.240368	16.09561623	2741.711905	2021.630111
2014-02-07	WELL6	8037.568924	47.92464604	2680.387025	2021.630111
2014-03-09	WELL6	7726.856685	47.92464604	2832.975701	2021.630111
2014-04-08	WELL6	7711.610601	1.257643294	2883.581286	1867.9345
2014-05-08	WELL6	8160.879076	26.79701018	2829.814937	1867.9345
2014-06-07	WELL6	7670.56254	19.96663817	2713.928001	1867.9345
2014-07-07	WELL6	8108.174098	47.87300801	2694.209651	1867.9345
2014-08-06	WELL6	7956.451944	47.87300801	2918.424443	1867.9345
2014-09-05	WELL6	7912.880497	47.87300801	2817.206943	1867.9345
2014-10-05	WELL6	7653.661148	47.87300801	2792.613652	1867.9345
2014-11-04	WELL6	7769.712424	24.66015211	2723.620014	1743.476004
2014-12-04	WELL6	7862.542661	24.66015211	2696.521643	1743.476004
2015-01-03	WELL6	7762.142267	24.66015211	2831.715164	1743.476004
2015-02-02	WELL6	8178.393165	24.66015211	2821.683885	1743.476004
2015-03-04	WELL6	8366.594466	24.66015211	2868.972204	1743.476004
2015-04-03	WELL6	7842.797075	32.04858004	2683.370597	1743.476004
2015-05-03	WELL6	8338.802549	32.04858004	2684.466399	1743.476004
2015-06-02	WELL6	7981.342426	32.04858004	2930.714848	1763.847965
2015-07-02	WELL6	8074.40757	32.04858004	2828.212921	1763.847965
2015-08-01	WELL6	7982.651413	11.86166864	2696.668114	1763.847965
2015-08-31	WELL6	8218.167822	168.5600621	2689.757771	1763.847965
2015-09-30	WELL6	7704.544195	112.6991662	2789.458039	1763.847965
2015-10-30	WELL6	8179.06804	185.9945971	2640.573413	1763.847965
2015-11-29	WELL6	7720.366375	199.4559622	2595.776497	1704.15922
